Date,DXY,DXY_mom_1m,DXY_mom_3m,DXY_mom_6m,DXY_mom_12m,DXY_vol_6m,DXY_mom_12m_lag1,DXY_mom_12m_lag3,DXY_mom_12m_lag6,Brazil_depr_12m,Brazil_vol_6m,Brazil_depr_lag1,Brazil_depr_lag3,Russia_depr_12m,Russia_vol_6m,Russia_depr_lag1,Russia_depr_lag3,India_depr_12m,India_vol_6m,India_depr_lag1,India_depr_lag3,China_depr_12m,China_vol_6m,China_depr_lag1,China_depr_lag3,South_Africa_depr_12m,South_Africa_vol_6m,South_Africa_depr_lag1,South_Africa_depr_lag3,Germany_EU_depr_12m,Germany_EU_vol_6m,Germany_EU_depr_lag1,Germany_EU_depr_lag3,Japan_depr_12m,Japan_vol_6m,Japan_depr_lag1,Japan_depr_lag3,UK_depr_12m,UK_vol_6m,UK_depr_lag1,UK_depr_lag3,Canada_depr_12m,Canada_vol_6m,Canada_depr_lag1,Canada_depr_lag3,Oil_WTI,Oil_mom_3m,Oil_mom_12m,Oil_mom_12m_lag3,Oil_DXY_ratio,Gold,Gold_mom_3m,US_Fed_Rate,US_CPI,US_M2,US_10Y_Yield,US_CPI_yoy,Fed_Rate_chg_3m,BRICS_avg_depr,BRICS_avg_depr_lag1,BRICS_avg_depr_lag3,BRICS_max_depr,Oil_DXY_inv,DSI
2002-05-01,,0.0,-2.891586769310406,-4.199929733935015,0.2873078785487371,1.1289775322644242,0.2873078785487371,4.529431827280961,2.611365037228608,,,,,,,,,,,,,0.003617901653907296,0.0045651770606704506,0.003617901653907296,0.006037590452967478,,,,,,,,,5.008167628267479,1.226380069198461,5.008167628267479,11.064607649712976,,,,,,,,,,4.041179534083361,28.847972248888286,11.950487411824806,,,2.081952302014689,1.75,179.5,5528.3,5.16,1.1267605633802802,,0.003617901653907296,0.003617901653907296,0.006037590452967478,0.003617901653907296,,55.15743876847588
2002-05-31,111.80999755859376,-2.9342866665288736,-5.741025990816295,-6.168182173237691,-3.7199688254509478,1.4564070454957592,0.2873078785487371,4.529431827280961,5.060840756331175,,,,,,,,,,,,,-0.010876223848821365,0.006530305691659997,0.003617901653907296,0.006037590452967478,,,,,,,,,0.4941276836218256,1.6540187498106855,5.008167628267479,11.064607649712976,,,,,,,,,25.350000381469727,-3.354933953962147,30.401232947798395,11.950487411824806,0.22672391498966915,326.5,7.898213289628453,,,,,1.1267605633802802,,-0.010876223848821365,0.003617901653907296,0.006037590452967478,-0.010876223848821365,-0.22672391498966915,51.0379219556773
2002-06-01,,0.0,-2.9342866665288736,-6.168182173237691,-3.7199688254509478,1.4564070454957592,-3.7199688254509478,0.2873078785487371,5.060840756331175,,,,,,,,,,,,,-0.010876223848821365,0.006530305691659997,-0.010876223848821365,0.003617901653907296,,,,,,,,,0.4941276836218256,1.6540187498106855,0.4941276836218256,5.008167628267479,,,,,,,,,,-7.108832792137443,30.401232947798395,28.847972248888286,,,5.69763886412169,1.75,179.6,5553.3,4.93,1.2401352874858995,,-0.010876223848821365,-0.010876223848821365,0.003617901653907296,-0.010876223848821365,,51.0379219556773
2002-06-30,106.11000061035156,-5.097931377071296,-7.882630122933976,-10.54628380253595,-9.113489841240629,2.1481138088745113,-3.7199688254509478,0.2873078785487371,4.529431827280961,,,,,,,,,,,,,0.004827884756197776,0.005389659202775099,-0.010876223848821365,0.003617901653907296,,,,,,,,,-9.227615777961262,1.8841328110416393,0.4941276836218256,5.008167628267479,,,,,,,,,26.86000061035156,-1.5756698085382825,35.38306655127719,28.847972248888286,0.25313354496137125,313.5,1.4891570716758062,,,,,1.2401352874858995,,0.004827884756197776,-0.010876223848821365,0.003617901653907296,0.004827884756197776,-0.25313354496137125,44.765427844335136
2002-07-01,,0.0,-5.097931377071296,-10.54628380253595,-9.113489841240629,2.1481138088745113,-9.113489841240629,-3.7199688254509478,4.529431827280961,,,,,,,,,,,,,0.004827884756197776,0.005389659202775099,0.004827884756197776,-0.010876223848821365,,,,,,,,,-9.227615777961262,1.8841328110416393,-9.227615777961262,0.4941276836218256,,,,,,,,,,5.95660830832021,35.38306655127719,30.401232947798395,,,-3.9816232771822335,1.73,180.0,5596.0,4.65,1.294316263365225,,0.004827884756197776,0.004827884756197776,-0.010876223848821365,0.004827884756197776,,44.765427844335136
2002-07-31,107.41000366210938,1.2251465877675116,-3.9352419216166945,-6.754057309143924,-10.67032138190519,2.382319168125055,-9.113489841240629,-3.7199688254509478,0.2873078785487371,,,,,,,,,,,,,0.0024197621281585313,0.005666169373470839,0.004827884756197776,-0.010876223848821365,,,,,,,,,-11.188549628684308,1.873706890282298,-9.227615777961262,0.4941276836218256,,,,,,,,,27.020000457763672,6.587771404984588,38.70637111247972,30.401232947798395,0.2515594408018386,303.20001220703125,-7.136290288811253,,,,,1.294316263365225,,0.0024197621281585313,0.004827884756197776,-0.010876223848821365,0.0024197621281585313,-0.2515594408018386,43.122623315911476
2002-08-01,,0.0,1.2251465877675116,-6.754057309143924,-10.67032138190519,2.382319168125055,-10.67032138190519,-9.113489841240629,0.2873078785487371,,,,,,,,,,,,,0.0024197621281585313,0.005666169373470839,0.0024197621281585313,0.004827884756197776,,,,,,,,,-11.188549628684308,1.873706890282298,-11.188549628684308,-9.227615777961262,,,,,,,,,,0.5956807288770127,38.70637111247972,35.38306655127719,,,-3.285482549591312,1.74,180.5,5638.3,4.26,1.404494382022481,,0.0024197621281585313,0.0024197621281585313,0.004827884756197776,0.0024197621281585313,,43.122623315911476
2002-08-31,106.9800033569336,-0.40033543479662814,0.8199064570518555,-4.319823188556127,-10.221550797961909,2.2184182445576353,-10.67032138190519,-9.113489841240629,-3.7199688254509478,,,,,,,,,,,,,0.003629643192248899,0.0038756659987151457,0.0024197621281585313,0.004827884756197776,,,,,,,,,-11.26180552419357,1.498687649613049,-11.188549628684308,-9.227615777961262,,,,,,,,,28.979999542236328,7.892773208157511,32.631574536782715,35.38306655127719,0.27089174268901417,312.3999938964844,-0.3508791398773914,,,,,1.404494382022481,,0.003629643192248899,0.0024197621281585313,0.004827884756197776,0.003629643192248899,-0.27089174268901417,43.24107171756136
2002-09-01,,0.0,-0.40033543479662814,-4.319823188556127,-10.221550797961909,2.2184182445576353,-10.221550797961909,-10.67032138190519,-3.7199688254509478,,,,,,,,,,,,,0.003629643192248899,0.0038756659987151457,0.003629643192248899,0.0024197621281585313,,,,,,,,,-11.26180552419357,1.498687649613049,-11.26180552419357,-11.188549628684308,,,,,,,,,,7.253882499137743,32.631574536782715,38.70637111247972,,,3.034294630295453,1.75,180.8,5662.3,3.87,1.2885154061624604,,0.003629643192248899,0.003629643192248899,0.0024197621281585313,0.003629643192248899,,43.24107171756136
2002-09-30,106.87000274658205,-0.1028235248643039,-0.5027473206555944,0.7162398754678279,-9.905580617041899,0.5630182252730148,-10.221550797961909,-10.67032138190519,-9.113489841240629,,,,,,,,,,,,,-0.12685087349096902,0.048581852850772884,0.003629643192248899,0.0024197621281585313,,,,,,,,,-8.191405702463738,1.3355506761743845,-11.26180552419357,-11.188549628684308,,,,,,,,,30.46999931335449,12.768315311406763,16.16469632144213,38.70637111247972,0.28511274006053106,323.8999938964844,6.827170467037691,,,,,1.2885154061624604,,-0.12685087349096902,0.003629643192248899,0.0024197621281585313,-0.12685087349096902,-0.28511274006053106,43.20977345159732
2002-10-01,,0.0,-0.1028235248643039,0.7162398754678279,-9.905580617041899,0.5630182252730148,-9.905580617041899,-10.221550797961909,-9.113489841240629,,,,,,,,,,,,,-0.12685087349096902,0.048581852850772884,-0.12685087349096902,0.003629643192248899,,,,,,,,,-8.191405702463738,1.3355506761743845,-8.191405702463738,-11.26180552419357,,,,,,,,,,5.1414761720288915,16.16469632144213,32.631574536782715,,,3.6811780488736456,1.75,181.2,5707.1,3.94,1.059676519799213,,-0.12685087349096902,-0.12685087349096902,0.003629643192248899,-0.12685087349096902,,43.20977345159732
2002-10-31,106.63999938964844,-0.2152178824950668,-0.3178201127464475,-0.7168832010128412,-7.4225218079207345,0.16195616279762282,-9.905580617041899,-10.221550797961909,-10.67032138190519,,,,,,,,,,,,,-0.0036177707665174808,0.07646412322240681,-0.12685087349096902,0.003629643192248899,,,,,,,,,-4.730414602660071,1.3360761241102086,-8.191405702463738,-11.26180552419357,,,,,,,,,27.21999931335449,-6.073154784963897,-0.25651007630793643,32.631574536782715,0.2552513078502206,318.0,1.7925756123321923,,,,,1.059676519799213,,-0.0036177707665174808,-0.12685087349096902,0.003629643192248899,-0.0036177707665174808,-0.2552513078502206,46.533399121237004
2002-11-01,,0.0,-0.2152178824950668,-0.7168832010128412,-7.4225218079207345,0.16195616279762282,-7.4225218079207345,-9.905580617041899,-10.67032138190519,,,,,,,,,,,,,-0.0036177707665174808,0.07646412322240681,-0.0036177707665174808,-0.12685087349096902,,,,,,,,,-4.730414602660071,1.3360761241102086,-4.730414602660071,-8.191405702463738,,,,,,,,,,-10.666229318146325,-0.25651007630793643,16.16469632144213,,,-1.8215480110104432,1.34,181.5,5758.1,4.05,1.1142061281337101,,-0.0036177707665174808,-0.0036177707665174808,-0.12685087349096902,-0.0036177707665174808,,46.533399121237004
2002-11-30,106.41000366210938,-0.21567491453060583,-0.43042862604154575,-0.5328095690205203,-4.8296163262632525,0.10576536697836326,-7.4225218079207345,-9.905580617041899,-10.221550797961909,,,,,,,,,,,,,0.008457644771775463,0.07646750750962376,-0.0036177707665174808,-0.12685087349096902,,,,,,,,,-1.281634990472802,1.1470833561222753,-4.730414602660071,-8.191405702463738,,,,,,,,,26.88999938964844,-11.749261583136938,6.0749466864088,16.16469632144213,0.2527017993067081,316.79998779296875,-2.1920365042627066,,,,,1.1142061281337101,,0.008457644771775463,-0.0036177707665174808,-0.12685087349096902,0.008457644771775463,-0.2527017993067081,49.37321168308208
2002-12-01,,0.0,-0.21567491453060583,-0.5328095690205203,-4.8296163262632525,0.10576536697836326,-4.8296163262632525,-7.4225218079207345,-10.221550797961909,,,,,,,,,,,,,0.008457644771775463,0.07646750750962376,0.008457644771775463,-0.0036177707665174808,,,,,,,,,-1.281634990472802,1.1470833561222753,-1.281634990472802,-4.730414602660071,,,,,,,,,,-1.212343615101219,6.0749466864088,-0.25651007630793643,,,-0.37736232925511537,1.24,181.8,5779.4,4.03,1.2249443207126953,,0.008457644771775463,0.008457644771775463,-0.0036177707665174808,0.008457644771775463,,49.37321168308208
2002-12-31,101.8499984741211,-4.285316258862249,-4.4917488212141805,-4.697299657009224,-4.014703714755119,1.7175369108716536,-4.8296163262632525,-7.4225218079207345,-9.905580617041899,,,,,,,,,,,,,-0.0011982715393932253,0.04990235649097768,0.008457644771775463,-0.0036177707665174808,,,,,,,,,-0.6860774078441878,1.3152086781697938,-1.281634990472802,-4.730414602660071,,,,,,,,,31.200000762939453,14.621607457691322,16.15785574820614,-0.25651007630793643,0.30633285449549624,347.6000061035156,9.308178019973457,,,,,1.2249443207126953,,-0.0011982715393932253,0.008457644771775463,-0.0036177707665174808,-0.0011982715393932253,-0.30633285449549624,49.23011398088156
2003-01-01,,0.0,-4.285316258862249,-4.697299657009224,-4.014703714755119,1.7175369108716536,-4.014703714755119,-4.8296163262632525,-9.905580617041899,,,,,,,,,,,,,-0.0011982715393932253,0.04990235649097768,-0.0011982715393932253,0.008457644771775463,,,,,,,,,-0.6860774078441878,1.3152086781697938,-0.6860774078441878,-1.281634990472802,,,,,,,,,,16.028268765785803,16.15785574820614,6.0749466864088,,,9.722228376686349,1.24,182.6,5812.1,4.05,1.4444444444444482,,-0.0011982715393932253,-0.0011982715393932253,0.008457644771775463,-0.0011982715393932253,,49.23011398088156
2003-01-31,99.91000366210938,-1.9047568395444303,-6.10844824386988,-6.310948767871382,-6.9825898373428235,1.7435375031322506,-4.014703714755119,-4.8296163262632525,-7.4225218079207345,,,,,,,,,,,,,0.002419703577083432,0.0016010790919570954,-0.0011982715393932253,0.008457644771775463,,,,,,,,,0.10853638682368771,1.4014298030681251,-0.6860774078441878,-1.281634990472802,,,,,,,,,33.5099983215332,24.618813990874223,24.01923669066688,6.0749466864088,0.3354018325818738,368.2999877929688,16.25631375770624,,,,,1.4444444444444482,,0.002419703577083432,-0.0011982715393932253,0.008457644771775463,0.002419703577083432,-0.3354018325818738,45.50086379247423
2003-02-01,,0.0,-1.9047568395444303,-6.310948767871382,-6.9825898373428235,1.7435375031322506,-6.9825898373428235,-4.014703714755119,-7.4225218079207345,,,,,,,,,,,,,0.002419703577083432,0.0016010790919570954,0.002419703577083432,-0.0011982715393932253,,,,,,,,,0.10853638682368771,1.4014298030681251,0.10853638682368771,-0.6860774078441878,,,,,,,,,,7.403838147778674,24.01923669066688,16.15785574820614,,,5.955115456266324,1.26,183.6,5848.2,3.9,1.7174515235456989,,0.002419703577083432,0.002419703577083432,-0.0011982715393932253,0.002419703577083432,,45.50086379247423
2003-02-28,99.70999908447266,-0.20018473656864266,-2.1011285436515648,-6.296404799413113,-6.795666521158095,1.7450621069428007,-6.9825898373428235,-4.014703714755119,-4.8296163262632525,,,,,,,,,,,,,0.008457337800593656,0.0033938661521420305,0.002419703577083432,-0.0011982715393932253,,,,,,,,,-0.287092769069508,1.461964306811032,0.10853638682368771,-0.6860774078441878,,,,,,,,,36.59999847412109,17.30768454850795,26.2939925888513,16.15785574820614,0.3670644750795171,350.20001220703125,0.7479879337923157,,,,,1.7174515235456989,,0.008457337800593656,0.002419703577083432,-0.0011982715393932253,0.008457337800593656,-0.3670644750795171,45.10993398212829
2003-03-01,,0.0,-0.20018473656864266,-6.296404799413113,-6.795666521158095,1.7450621069428007,-6.795666521158095,-6.9825898373428235,-4.8296163262632525,,,,,,,,,,,,,0.008457337800593656,0.0033938661521420305,0.008457337800593656,0.002419703577083432,,,,,,,,,-0.287092769069508,1.461964306811032,-0.287092769069508,0.10853638682368771,,,,,,,,,,9.221128938709256,26.2939925888513,24.01923669066688,,,-4.914465431943493,1.25,183.9,5868.4,3.81,1.7146017699114946,,0.008457337800593656,0.008457337800593656,0.002419703577083432,0.008457337800593656,,45.10993398212829
2003-03-31,99.05999755859376,-0.6518920187013721,-0.8507717669496762,-2.7393234730742178,-7.307948897978356,0.7518573232127632,-6.795666521158095,-6.9825898373428235,-4.014703714755119,,,,,,,,,,,,,0.12701198930884505,0.003211459678914154,0.008457337800593656,0.002419703577083432,,,,,,,,,-3.1355164059847063,0.8116717145424411,-0.287092769069508,0.10853638682368771,,,,,,,,,31.040000915527344,-7.370926677781009,1.870697784765074,24.01923669066688,0.31334546416849296,335.8999938964844,-8.797174849404922,,,,,1.7146017699114946,,0.12701198930884505,0.008457337800593656,0.002419703577083432,0.12701198930884505,-0.31334546416849296,45.66501081685033
2003-04-01,,0.0,-0.6518920187013721,-2.7393234730742178,-7.307948897978356,0.7518573232127632,-7.307948897978356,-6.795666521158095,-4.014703714755119,,,,,,,,,,,,,0.12701198930884505,0.003211459678914154,0.12701198930884505,0.008457337800593656,,,,,,,,,-3.1355164059847063,0.8116717145424411,-3.1355164059847063,-0.287092769069508,,,,,,,,,,-15.19125079342578,1.870697784765074,26.2939925888513,,,-4.0833860114467875,1.26,183.2,5905.5,3.96,1.103752759381904,,0.12701198930884505,0.12701198930884505,0.008457337800593656,0.12701198930884505,,45.66501081685033
2003-04-30,97.19000244140624,-1.8877399185089128,-2.5273259113476887,-2.722451327198472,-8.861587586580121,0.7453187101387088,-7.307948897978356,-6.795666521158095,-6.9825898373428235,,,,,,,,,,,,,0.0,0.003925528861580791,0.12701198930884505,0.008457337800593656,,,,,,,,,-2.9644731268979374,0.7272834338442157,-3.1355164059847063,-0.287092769069508,,,,,,,,,25.799999237060547,-29.508195866994203,-5.216752799832991,26.2939925888513,0.2654593948859587,339.1000061035156,-3.1696189938889896,,,,,1.103752759381904,,0.0,0.12701198930884505,0.008457337800593656,0.0,-0.2654593948859587,44.79982335942257
2003-05-01,,0.0,-1.8877399185089128,-2.722451327198472,-8.861587586580121,0.7453187101387088,-8.861587586580121,-7.307948897978356,-6.9825898373428235,,,,,,,,,,,,,0.0,0.003925528861580791,0.0,0.12701198930884505,,,,,,,,,-2.9644731268979374,0.7272834338442157,-2.9644731268979374,-3.1355164059847063,,,,,,,,,,-16.881448208481064,-5.216752799832991,1.870697784765074,,,0.9526681349144139,1.26,182.9,5965.3,3.57,0.7713498622589521,,0.0,0.0,0.12701198930884505,0.0,,44.79982335942257
2003-05-31,93.2699966430664,-4.033342627708148,-5.844943527383584,-6.458732825732339,-12.348469661524764,1.6159029788091948,-8.861587586580121,-7.307948897978356,-6.795666521158095,,,,,,,,,,,,,-0.0024080357882483305,0.0019335632439347295,0.0,0.12701198930884505,,,,,,,,,-2.588387472318776,0.30483186649241023,-2.9644731268979374,-3.1355164059847063,,,,,,,,,29.559999465942383,-4.768045766534145,9.929342271840236,1.870697784765074,0.3169293505934724,364.5,8.514440792853772,,,,,0.7713498622589521,,-0.0024080357882483305,0.0,0.12701198930884505,-0.0024080357882483305,-0.3169293505934724,40.087087503508975
2003-06-01,,0.0,-4.033342627708148,-6.458732825732339,-12.348469661524764,1.6159029788091948,-12.348469661524764,-8.861587586580121,-6.795666521158095,,,,,,,,,,,,,-0.0024080357882483305,0.0019335632439347295,-0.0024080357882483305,0.0,,,,,,,,,-2.588387472318776,0.30483186649241023,-2.588387472318776,-2.9644731268979374,,,,,,,,,,14.573644728953195,9.929342271840236,-5.216752799832991,,,7.490413871809443,1.22,183.1,6002.2,3.33,0.7150715071507108,,-0.0024080357882483305,-0.0024080357882483305,0.0,-0.0024080357882483305,,40.087087503508975
2003-06-30,94.7300033569336,1.565355169309668,-2.5311235957172884,-4.371082483723043,-6.990667868293199,1.955489268436288,-12.348469661524764,-8.861587586580121,-7.307948897978356,,,,,,,,,,,,,0.0,0.0019708090182821198,-0.0024080357882483305,0.0,,,,,,,,,0.8171872330595686,0.28411358119576724,-2.588387472318776,-2.9644731268979374,,,,,,,,,30.190000534057617,17.015509406260087,-3.2371801416157364,-5.216752799832991,0.3186952334447259,346.0,2.0347961581510754,,,,,0.7150715071507108,,0.0,-0.0024080357882483305,0.0,0.0,-0.3186952334447259,45.80490298928827
2003-07-01,,0.0,1.565355169309668,-4.371082483723043,-6.990667868293199,1.955489268436288,-6.990667868293199,-12.348469661524764,-7.307948897978356,,,,,,,,,,,,,0.0,0.0019708090182821198,0.0,-0.0024080357882483305,,,,,,,,,0.8171872330595686,0.28411358119576724,0.8171872330595686,-2.588387472318776,,,,,,,,,,2.13126210926049,-3.2371801416157364,9.929342271840236,,,-5.075445816186552,1.01,183.7,6049.1,3.98,0.6024096385542244,,0.0,0.0,-0.0024080357882483305,0.0,,45.80490298928827
2003-07-31,96.88999938964844,2.280160409766041,3.881208187918528,-0.3086768641030413,-3.022724613917982,2.186844357491876,-6.990667868293199,-12.348469661524764,-8.861587586580121,,,,,,,,,,,,,0.001209822514436354,0.0,0.0,-0.0024080357882483305,,,,,,,,,0.5420681149472584,0.3027472420740508,0.8171872330595686,-2.588387472318776,,,,,,,,,30.540000915527344,3.315295897464643,-8.86301866537954,9.929342271840236,0.3152028187419948,354.0,-2.8806584362139898,,,,,0.6024096385542244,,0.001209822514436354,0.0,-0.0024080357882483305,0.001209822514436354,-0.3152028187419948,50.12941344257916
2003-08-01,,0.0,2.280160409766041,-0.3086768641030413,-3.022724613917982,2.186844357491876,-3.022724613917982,-6.990667868293199,-8.861587586580121,,,,,,,,,,,,,0.001209822514436354,0.0,0.001209822514436354,0.0,,,,,,,,,0.5420681149472584,0.3027472420740508,0.5420681149472584,0.8171872330595686,,,,,,,,,,1.1593255226176158,-8.86301866537954,-3.2371801416157364,,,2.3121387283236983,1.03,184.5,6107.1,4.45,0.4901960784313708,,0.001209822514436354,0.001209822514436354,0.0,0.001209822514436354,,50.12941344257916
2003-08-31,98.0999984741211,1.2488379524150606,3.557473870754202,5.178516141196554,-1.6146832064330874,0.9882973453813491,-3.022724613917982,-6.990667868293199,-12.348469661524764,,,,,,,,,,,,,-0.00603715291555007,0.0,0.001209822514436354,0.0,,,,,,,,,-1.01617155174486,1.3605730666829718,0.5420681149472584,0.8171872330595686,,,,,,,,,31.56999969482422,4.571047155861474,-13.743166636614612,-3.2371801416157364,0.3218144769202257,375.7000122070313,8.583818556945456,,,,,0.4901960784313708,,-0.00603715291555007,0.001209822514436354,0.0,-0.00603715291555007,-0.3218144769202257,51.510106580979816
2003-09-01,,0.0,1.2488379524150606,5.178516141196554,-1.6146832064330874,0.9882973453813491,-1.6146832064330874,-3.022724613917982,-12.348469661524764,,,,,,,,,,,,,-0.00603715291555007,0.0,-0.00603715291555007,0.001209822514436354,,,,,,,,,-1.01617155174486,1.3605730666829718,-1.01617155174486,0.5420681149472584,,,,,,,,,,3.3726219660104695,-13.743166636614612,-8.86301866537954,,,6.129946951138798,1.01,185.1,6079.7,4.27,0.6525285481239651,,-0.00603715291555007,-0.00603715291555007,0.001209822514436354,-0.00603715291555007,,51.510106580979816
2003-09-30,92.8499984741211,-5.351682040428329,-4.169677924426707,-1.9845928599081963,-6.268927152758574,2.6399065294946213,-1.6146832064330874,-3.022724613917982,-6.990667868293199,,,,,,,,,,,,,-0.00482747647526649,0.0,-0.00603715291555007,0.001209822514436354,,,,,,,,,-5.694433606522253,2.208659623035587,-1.01617155174486,0.5420681149472584,,,,,,,,,29.200000762939453,-4.387688645767518,-5.927835368289102,-8.86301866537954,0.31448574305661403,385.3999938964844,8.870054773018188,,,,,0.6525285481239651,,-0.00482747647526649,-0.00603715291555007,0.001209822514436354,-0.00482747647526649,-0.31448574305661403,46.6548418831282
2003-10-01,,0.0,-5.351682040428329,-1.9845928599081963,-6.268927152758574,2.6399065294946213,-6.268927152758574,-1.6146832064330874,-6.990667868293199,,,,,,,,,,,,,-0.00482747647526649,0.0,-0.00482747647526649,-0.00603715291555007,,,,,,,,,-5.694433606522253,2.208659623035587,-5.694433606522253,-1.01617155174486,,,,,,,,,,-7.507123708567276,-5.927835368289102,-13.743166636614612,,,2.581842260922751,1.01,184.9,6070.0,4.29,0.9279475982532759,,-0.00482747647526649,-0.00482747647526649,-0.00603715291555007,-0.00482747647526649,,46.6548418831282
2003-10-31,92.7300033569336,-0.12923545412975024,-5.474001223969549,-4.293524676355087,-4.588948423127659,2.3337401663710806,-6.268927152758574,-1.6146832064330874,-3.022724613917982,,,,,,,,,,,,,0.0,0.0,-0.00482747647526649,-0.00603715291555007,,,,,,,,,-7.42299252438764,2.003998768132336,-5.694433606522253,-1.01617155174486,,,,,,,,,29.11000061035156,-7.79220496754065,12.829463066558322,-13.743166636614612,0.31392213476259895,384.5,2.3422910585692014,,,,,0.9279475982532759,,0.0,-0.00482747647526649,-0.00603715291555007,0.0,-0.31392213476259895,48.471946815277725
2003-11-01,,0.0,-0.12923545412975024,-4.293524676355087,-4.588948423127659,2.3337401663710806,-4.588948423127659,-6.268927152758574,-3.022724613917982,,,,,,,,,,,,,0.0,0.0,0.0,-0.00482747647526649,,,,,,,,,-7.42299252438764,2.003998768132336,-7.42299252438764,-5.694433606522253,,,,,,,,,,-0.3082196925902947,12.829463066558322,-5.927835368289102,,,-0.2335220318467668,1.0,185.0,6075.5,4.3,1.1481683980317126,,0.0,0.0,-0.00482747647526649,0.0,,48.471946815277725
2003-11-30,90.20999908447266,-2.717571639419669,-2.843295027499926,-8.042812958585143,-3.280795184655161,2.228894826283503,-4.588948423127659,-6.268927152758574,-1.6146832064330874,,,,,,,,,,,,,0.0,0.0,0.0,-0.00482747647526649,,,,,,,,,-8.113998371798969,1.8873042460508558,-7.42299252438764,-5.694433606522253,,,,,,,,,30.40999984741211,4.143832372800427,2.8755087849343663,-5.927835368289102,0.33710231854604256,396.7999877929688,2.9579642130317163,,,,,1.1481683980317126,,0.0,0.0,-0.00482747647526649,0.0,-0.33710231854604256,49.43914186045512
2003-12-01,,0.0,-2.717571639419669,-8.042812958585143,-3.280795184655161,2.228894826283503,-3.280795184655161,-4.588948423127659,-1.6146832064330874,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,-8.113998371798969,1.8873042460508558,-8.113998371798969,-7.42299252438764,,,,,,,,,,4.465816591560867,2.8755087849343663,12.829463066558322,,,3.198956513125828,0.98,185.5,6073.8,4.27,1.3107591480065572,,0.0,0.0,0.0,0.0,,49.43914186045512
